Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
2342,"Zhou Du, Xin Zhou, Yi Ling, Zhenhai Zhang, Zhen Su",agriGO: a GO analysis toolkit for the agricultural community,2010,Nucleic Acids Research,,https://www.semanticscholar.org/paper/ac80db7e5599f9fc2e56fbc68230d8b12b1bc3f9,,13,2026-01-21 22:42:14,JournalArticle,10.1093/nar/gkq310,,,38.0,,,,2342,146.38,468,5,16,"Gene Ontology (GO), the de facto standard in gene functionality description, is used widely in functional annotation and enrichment analysis. Here, we introduce agriGO, an integrated web-based GO analysis toolkit for the agricultural community, using the advantages of our previous GO enrichment tool (EasyGO), to meet analysis demands from new technologies and research objectives. EasyGO is valuable for its proficiency, and has proved useful in uncovering biological knowledge in massive data sets from high-throughput experiments. For agriGO, the system architecture and website interface were redesigned to improve performance and accessibility. The supported organisms and gene identifiers were substantially expanded (including 38 agricultural species composed of 274 data types). The requirement on user input is more flexible, in that user-defined reference and annotation are accepted. Moreover, a new analysis approach using Gene Set Enrichment Analysis strategy and customizable features is provided. Four tools, SEA (Singular enrichment analysis), PAGE (Parametric Analysis of Gene set Enrichment), BLAST4ID (Transfer IDs by BLAST) and SEACOMPARE (Cross comparison of SEA), are integrated as a toolkit to meet different demands. We also provide a cross-comparison service so that different data sets can be compared and explored in a visualized way. Lastly, agriGO functions as a GO data repository with search and download functions; agriGO is publicly accessible at http://bioinfo.cau.edu.cn/agriGO/.",https://academic.oup.com/nar/article-pdf/38/suppl_2/W64/16771472/gkq310.pdf,
1163,"G. Knott, J. Doudna",CRISPR-Cas guides the future of genetic engineering,2018,Science,,https://www.semanticscholar.org/paper/84fe612a0a6cc704924ecafe45b1149ef7b961d8,,61,2026-01-21 22:42:14,Review,10.1126/science.aat5011,0193-4511,,361.0,,866.0,869.0,1163,145.38,582,2,8,"The diversity, modularity, and efficacy of CRISPR-Cas systems are driving a biotechnological revolution. RNA-guided Cas enzymes have been adopted as tools to manipulate the genomes of cultured cells, animals, and plants, accelerating the pace of fundamental research and enabling clinical and agricultural breakthroughs. We describe the basic mechanisms that set the CRISPR-Cas toolkit apart from other programmable gene-editing technologies, highlighting the diverse and naturally evolved systems now functionalized as biotechnologies. We discuss the rapidly evolving landscape of CRISPR-Cas applications, from gene editing to transcriptional regulation, imaging, and diagnostics. Continuing functional dissection and an expanding landscape of applications position CRISPR-Cas tools at the cutting edge of nucleic acid manipulation that is rewriting biology.",https://science.sciencemag.org/content/sci/361/6405/866.full.pdf,
1831,"M. Hasanuzzaman, K. Nahar, M. Alam, R. Roychowdhury, M. Fujita","Physiological, Biochemical, and Molecular Mechanisms of Heat Stress Tolerance in Plants",2013,International Journal of Molecular Sciences,,https://www.semanticscholar.org/paper/8ed25e68a2ff2719842a48ebc99da5c07ad66954,,22,2026-01-21 22:42:14,Review,10.3390/ijms14059643,1422-0067,,14.0,,9643.0,9684.0,1831,140.85,366,5,13,"High temperature (HT) stress is a major environmental stress that limits plant growth, metabolism, and productivity worldwide. Plant growth and development involve numerous biochemical reactions that are sensitive to temperature. Plant responses to HT vary with the degree and duration of HT and the plant type. HT is now a major concern for crop production and approaches for sustaining high yields of crop plants under HT stress are important agricultural goals. Plants possess a number of adaptive, avoidance, or acclimation mechanisms to cope with HT situations. In addition, major tolerance mechanisms that employ ion transporters, proteins, osmoprotectants, antioxidants, and other factors involved in signaling cascades and transcriptional control are activated to offset stress-induced biochemical and physiological alterations. Plant survival under HT stress depends on the ability to perceive the HT stimulus, generate and transmit the signal, and initiate appropriate physiological and biochemical changes. HT-induced gene expression and metabolite synthesis also substantially improve tolerance. The physiological and biochemical responses to heat stress are active research areas, and the molecular approaches are being adopted for developing HT tolerance in plants. This article reviews the recent findings on responses, adaptation, and tolerance to HT at the cellular, organellar, and whole plant levels and describes various approaches being taken to enhance thermotolerance in plants.",https://www.mdpi.com/1422-0067/14/5/9643/pdf?version=1403146315,
413,"F. Khan, Abu Bakar Siddique, S. Shabala, Meixue Zhou, Chenchen Zhao",Phosphorus Plays Key Roles in Regulating Plants’ Physiological Responses to Abiotic Stresses,2023,Plants,,https://www.semanticscholar.org/paper/a02ef4ba6f0ce5835cba3f96f46070966649b4c7,,344,2026-01-21 22:42:14,Review,10.3390/plants12152861,2223-7747,,12.0,,,,413,137.67,83,5,3,"Phosphorus (P), an essential macronutrient, plays a pivotal role in the growth and development of plants. However, the limited availability of phosphorus in soil presents significant challenges for crop productivity, especially when plants are subjected to abiotic stresses such as drought, salinity and extreme temperatures. Unraveling the intricate mechanisms through which phosphorus participates in the physiological responses of plants to abiotic stresses is essential to ensure the sustainability of agricultural production systems. This review aims to analyze the influence of phosphorus supply on various aspects of plant growth and plant development under hostile environmental conditions, with a special emphasis on stomatal development and operation. Furthermore, we discuss recently discovered genes associated with P-dependent stress regulation and evaluate the feasibility of implementing P-based agricultural practices to mitigate the adverse effects of abiotic stress. Our objective is to provide molecular and physiological insights into the role of P in regulating plants’ tolerance to abiotic stresses, underscoring the significance of efficient P use strategies for agricultural sustainability. The potential benefits and limitations of P-based strategies and future research directions are also discussed.",https://www.mdpi.com/2223-7747/12/15/2861/pdf?version=1691062406,
682,"Xinyi Yang, Meiqin Lu, Yufei Wang, Yiran Wang, Zhijie Liu, Su Chen",Response Mechanism of Plants to Drought Stress,2021,Horticulturae,,https://www.semanticscholar.org/paper/36b2a5a608d9e634b3dc549372d7546c2629ec7b,,161,2026-01-21 22:42:14,Review,10.3390/HORTICULTURAE7030050,2311-7524,,,,,,682,136.4,114,6,5,"With the global climate anomalies and the destruction of ecological balance, the water shortage has become a serious ecological problem facing all mankind, and drought has become a key factor restricting the development of agricultural production. Therefore, it is essential to study the drought tolerance of crops. Based on previous studies, we reviewed the effects of drought stress on plant morphology and physiology, including the changes of external morphology and internal structure of root, stem, and leaf, the effects of drought stress on osmotic regulation substances, drought-induced proteins, and active oxygen metabolism of plants. In this paper, the main drought stress signals and signal transduction pathways in plants are described, and the functional genes and regulatory genes related to drought stress are listed, respectively. We summarize the above aspects to provide valuable background knowledge and theoretical basis for future agriculture, forestry breeding, and cultivation.",https://www.mdpi.com/2311-7524/7/3/50/pdf?version=1620999089,
1203,"M. Mascher, H. Gundlach, A. Himmelbach, Sebastian Beier, S. Twardziok, T. Wicker, V. Radchuk, C. Dockter, P. Hedley, J. Russell, M. Bayer, L. Ramsay, Hui Liu, G. Haberer, Xiao-qi Zhang, Qisen Zhang, R. Barrero, Lin Li, S. Taudien, Marco Groth, Marius Felder, A. Hastie, H. Šimková, Helena Staňková, J. Vrána, Saki Chan, M. Muñoz‐Amatriaín, R. Ounit, S. Wanamaker, D. Bolser, Christian Colmsee, Thomas Schmutzer, Lala Aliyeva-Schnorr, Stefano Grasso, J. Tanskanen, Anna Chailyan, Dharanya Sampath, D. Heavens, L. Clissold, S. Cao, Brett Chapman, F. Dai, Yong Han, Hua Li, Xuan Li, Chongyun Lin, John K. McCooke, C. Tan, Penghao Wang, Songbo Wang, Shuya Yin, Gaofeng Zhou, J. Poland, M. Bellgard, Ljudmilla Borisjuk, A. Houben, J. Doležel, S. Ayling, S. Lonardi, P. Kersey, P. Langridge, G. Muehlbauer, M. Clark, M. Cáccamo, A. Schulman, K. Mayer, M. Platzer, T. Close, U. Scholz, M. Hansson, Guo-ping Zhang, Ilka Braumann, M. Spannagl, Chengdao Li, R. Waugh, N. Stein",A chromosome conformation capture ordered sequence of the barley genome,2017,Nature,,https://www.semanticscholar.org/paper/204397690b00cd9652ced1ecc80d63585bb167b6,,56,2026-01-21 22:42:14,JournalArticle,10.1038/nature22043,0028-0836,,544.0,,427.0,433.0,1203,133.67,120,76,9,"Cereal grasses of the Triticeae tribe have been the major food source in temperate regions since the dawn of agriculture. Their large genomes are characterized by a high content of repetitive elements and large pericentromeric regions that are virtually devoid of meiotic recombination. Here we present a high-quality reference genome assembly for barley (Hordeum vulgare L.). We use chromosome conformation capture mapping to derive the linear order of sequences across the pericentromeric space and to investigate the spatial organization of chromatin in the nucleus at megabase resolution. The composition of genes and repetitive elements differs between distal and proximal regions. Gene family analyses reveal lineage-specific duplications of genes involved in the transport of nutrients to developing seeds and the mobilization of carbohydrates in grains. We demonstrate the importance of the barley reference sequence for breeding by inspecting the genomic partitioning of sequence variation in modern elite germplasm, highlighting regions vulnerable to genetic erosion. The International Barley Genome Sequencing Consortium reports sequencing and assembly of a reference genome for barley, Hordeum vulgare. Triticeae grasses, which include barley, wheat and rye, are widely cultivated plants with particularly complex genomes and evolutionary histories. Sequencing of the barley genome has been particularly challenging owing to its large size and particular genomic features, such as an abundance of repetitive elements. Nils Stein and colleagues of the International Barley Genome Sequencing Consortium report sequencing and assembly of a reference genome for barley (Hordeumvulgare L). They use a combined approach of hierarchical shotgun sequencing of bacterial artificial chromosomes, genome mapping on nanochannel arrays and chromosome-scale scaffolding with Hi-C sequencing. This brings the first comprehensive, completely ordered assembly of the pericentromeric regions of a Triticeae genome. The authors also sequenced and examined genetic diversity in the exomes of 96 European elite barley lines with a spring or winter growth habit, and highlight the utility of this resource for cereal genomics and breeding programs.",https://www.nature.com/articles/nature22043.pdf,
262,"Galina Satchanska, Slavena Davidova, Petar D. Petrov",Natural and Synthetic Polymers for Biomedical and Environmental Applications,2024,Polymers,,https://www.semanticscholar.org/paper/7c12dee0ffe288c5669eb4b40f6eb8a5d37865f4,,689,2026-01-21 22:42:14,Review,10.3390/polym16081159,2073-4360,,16.0,,,,262,131.0,87,3,2,"Natural and synthetic polymers are a versatile platform for developing biomaterials in the biomedical and environmental fields. Natural polymers are organic compounds that are found in nature. The most common natural polymers include polysaccharides, such as alginate, hyaluronic acid, and starch, proteins, e.g., collagen, silk, and fibrin, and bacterial polyesters. Natural polymers have already been applied in numerous sectors, such as carriers for drug delivery, tissue engineering, stem cell morphogenesis, wound healing, regenerative medicine, food packaging, etc. Various synthetic polymers, including poly(lactic acid), poly(acrylic acid), poly(vinyl alcohol), polyethylene glycol, etc., are biocompatible and biodegradable; therefore, they are studied and applied in controlled drug release systems, nano-carriers, tissue engineering, dispersion of bacterial biofilms, gene delivery systems, bio-ink in 3D-printing, textiles in medicine, agriculture, heavy metals removal, and food packaging. In the following review, recent advancements in polymer chemistry, which enable the imparting of specific biomedical functions of polymers, will be discussed in detail, including antiviral, anticancer, and antimicrobial activities. This work contains the authors’ experimental contributions to biomedical and environmental polymer applications. This review is a vast overview of natural and synthetic polymers used in biomedical and environmental fields, polymer synthesis, and isolation methods, critically assessessing their advantages, limitations, and prospects.",https://www.mdpi.com/2073-4360/16/8/1159/pdf?version=1713601608,
1279,"H. Daniell, Choun-Sea Lin, Ming Yu, Wan-Jung Chang","Chloroplast genomes: diversity, evolution, and applications in genetic engineering",2016,Genome Biology,,https://www.semanticscholar.org/paper/140349ba7375f238ed695e3405f3c8e7dc6395e6,,49,2026-01-21 22:42:14,Review,10.1186/s13059-016-1004-2,1474-7596,,17.0,,,,1279,127.9,320,4,10,"Chloroplasts play a crucial role in sustaining life on earth. The availability of over 800 sequenced chloroplast genomes from a variety of land plants has enhanced our understanding of chloroplast biology, intracellular gene transfer, conservation, diversity, and the genetic basis by which chloroplast transgenes can be engineered to enhance plant agronomic traits or to produce high-value agricultural or biomedical products. In this review, we discuss the impact of chloroplast genome sequences on understanding the origins of economically important cultivated species and changes that have taken place during domestication. We also discuss the potential biotechnological applications of chloroplast genomes.",https://genomebiology.biomedcentral.com/track/pdf/10.1186/s13059-016-1004-2,
1566,"C. Bita, T. Gerats",Plant tolerance to high temperature in a changing environment: scientific fundamentals and production of heat stress-tolerant crops,2013,Frontiers in Plant Science,,https://www.semanticscholar.org/paper/fbed4ffb3382577bae17088b53a2a53fc500119b,,31,2026-01-21 22:42:14,JournalArticle,10.3389/fpls.2013.00273,1664-462X,,4.0,,,,1566,120.46,783,2,13,"Global warming is predicted to have a general negative effect on plant growth due to the damaging effect of high temperatures on plant development. The increasing threat of climatological extremes including very high temperatures might lead to catastrophic loss of crop productivity and result in wide spread famine. In this review, we assess the impact of global climate change on the agricultural crop production. There is a differential effect of climate change both in terms of geographic location and the crops that will likely show the most extreme reductions in yield as a result of expected extreme fluctuations in temperature and global warming in general. High temperature stress has a wide range of effects on plants in terms of physiology, biochemistry and gene regulation pathways. However, strategies exist to crop improvement for heat stress tolerance. In this review, we present recent advances of research on all these levels of investigation and focus on potential leads that may help to understand more fully the mechanisms that make plants tolerant or susceptible to heat stress. Finally, we review possible procedures and methods which could lead to the generation of new varieties with sustainable yield production, in a world likely to be challenged both by increasing population, higher average temperatures and larger temperature fluctuations.",https://www.frontiersin.org/articles/10.3389/fpls.2013.00273/pdf,
1042,"Yinping Jiao, P. Peluso, Jinghua Shi, T. Liang, Michelle C. Stitzer, Bo Wang, Michael Campbell, J. Stein, Xuehong Wei, C. Chin, Katherine E. Guill, M. Regulski, Sunita Kumari, Andrew C. Olson, J. Gent, Kevin L. Schneider, Thomas K. Wolfgruber, M. R. May, Nathan M. Springer, E. Antoniou, W. McCombie, G. Presting, M. McMullen, J. Ross-Ibarra, R. Dawe, A. Hastie, D. Rank, D. Ware",Improved maize reference genome with single-molecule technologies,2017,Nature,,https://www.semanticscholar.org/paper/f31ecdc0001e130087184e9b13a3137220a95237,,71,2026-01-21 22:42:14,JournalArticle,10.1038/nature22971,0028-0836,,546.0,,524.0,527.0,1042,115.78,104,28,9,"Complete and accurate reference genomes and annotations provide fundamental tools for characterization of genetic and functional variation. These resources facilitate the determination of biological processes and support translation of research findings into improved and sustainable agricultural technologies. Many reference genomes for crop plants have been generated over the past decade, but these genomes are often fragmented and missing complex repeat regions. Here we report the assembly and annotation of a reference genome of maize, a genetic and agricultural model species, using single-molecule real-time sequencing and high-resolution optical mapping. Relative to the previous reference genome, our assembly features a 52-fold increase in contig length and notable improvements in the assembly of intergenic spaces and centromeres. Characterization of the repetitive portion of the genome revealed more than 130,000 intact transposable elements, allowing us to identify transposable element lineage expansions that are unique to maize. Gene annotations were updated using 111,000 full-length transcripts obtained by single-molecule real-time sequencing. In addition, comparative optical mapping of two other inbred maize lines revealed a prevalence of deletions in regions of low gene density and maize lineage-specific genes.",https://escholarship.org/content/qt7c45d4qb/qt7c45d4qb.pdf?t=qajrgs,
221,"Sarah Dyer, Olanrewaju Austine-Orimoloye, A. G. Azov, Matthieu Barba, If H. A. Barnes, V. Barrera-Enríquez, Arne Becker, Ruth Bennett, Martin Beracochea, Andrew E. Berry, Jyothish Bhai, Simarpreet Kaur Bhurji, Sanjay Boddu, Paulo R Branco Lins, Lucy Brooks, Shashank Budhanuru Ramaraju, Lahcen Campbell, Manuel Carbajo Martinez, Mehrnaz Charkhchi, Lucas A Cortes, C. Davidson, Sukanya Denni, K. Dodiya, S. Donaldson, Bilal El Houdaigui, Tamara El Naboulsi, Oluwadamilare Falola, Reham Fatima, Thiago Genez, J. G. Martinez, Tatiana A. Gurbich, Matthew Hardy, Zoe Hollis, T. Hunt, M. Kay, Vinay Kaykala, Diana Lemos, Disha Lodha, Nourhen Mathlouthi, Gabriela A. Merino, Ryan Merritt, Louisse Paola Mirabueno, Aleena Mushtaq, Syed Nakib Hossain, Jose Perez-Silva, Malcolm Perry, Ivana Pilizota, Daniel Poppleton, Irina Prosovetskaia, Shriya Raj, A. I. A. Salam, Shradha Saraf, Nuno Saraiva-Agostinho, Swati Sinha, Botond Sipos, Vasily Sitnik, Emily Steed, M. Suner, Likhitha Surapaneni, Kyösti Sutinen, F. F. Tricomi, Ian Tsang, David Urbina-Gómez, A. Veidenberg, Thomas A Walsh, Natalie L. Willhoft, James E. Allen, Jorge Alvarez-Jarreta, Marc Chakiachvili, Jitender Cheema, Jorge Batista da Rocha, Nishadi H. De Silva, Stefano Giorgetti, Leanne Haggerty, Garth R. Ilsley, Jon Keatley, J. Loveland, B. Moore, Jonathan M. Mudge, G. Naamati, John G. Tate, S. Trevanion, Andrea Winterbottom, Beth Flint, A. Frankish, Sarah E. Hunt, Robert D. Finn, M. Freeberg, Peter W. Harrison, Fergal J. Martin, Andrew D. Yates",Ensembl 2025,2024,Nucleic Acids Research,,https://www.semanticscholar.org/paper/acfba8f3201a1156b3038f852c149c02988eaf10,,883,2026-01-21 22:42:14,JournalArticle,10.1093/nar/gkae1071,0305-1048,,53.0,,,,221,110.5,22,91,2,"Abstract Ensembl (www.ensembl.org) is an open platform integrating publicly available genomics data across the tree of life with a focus on eukaryotic species related to human health, agriculture and biodiversity. This year has seen a continued expansion in the number of species represented, with >4800 eukaryotic and >31 300 prokaryotic genomes available. The new Ensembl site, currently in beta, has continued to develop, currently holding >2700 eukaryotic genome assemblies. The new site provides genome, gene, transcript, homology and variation views, and will replace the current Rapid Release site; this represents a key step towards provision of a single integrated Ensembl site. Additional activities have included developing improved regulatory annotation for human, mouse and agricultural species, and expanding the Ensembl Variant Effect Predictor tool. To learn more about Ensembl, help and documentation are available along with an extensive training program that can be accessed via our training pages.",https://doi.org/10.1093/nar/gkae1071,
752,"M. Cycoń, A. Mrozik, Z. Piotrowska-Seget",Antibiotics in the Soil Environment—Degradation and Their Impact on Microbial Activity and Diversity,2019,Frontiers in Microbiology,,https://www.semanticscholar.org/paper/7ca3c015591e7a7dfef9b3f840c235c68bcb7339,,139,2026-01-21 22:42:14,Review,10.3389/fmicb.2019.00338,1664-302X,,10.0,,,,752,107.43,251,3,7,"Antibiotics play a key role in the management of infectious diseases in humans, animals, livestock, and aquacultures all over the world. The release of increasing amount of antibiotics into waters and soils creates a potential threat to all microorganisms in these environments. This review addresses issues related to the fate and degradation of antibiotics in soils and the impact of antibiotics on the structural, genetic and functional diversity of microbial communities. Due to the emergence of bacterial resistance to antibiotics, which is considered a worldwide public health problem, the abundance and diversity of antibiotic resistance genes (ARGs) in soils are also discussed. When antibiotic residues enter the soil, the main processes determining their persistence are sorption to organic particles and degradation/transformation. The wide range of DT50 values for antibiotic residues in soils shows that the processes governing persistence depend on a number of different factors, e.g., physico-chemical properties of the residue, characteristics of the soil, and climatic factors (temperature, rainfall, and humidity). The results presented in this review show that antibiotics affect soil microorganisms by changing their enzyme activity and ability to metabolize different carbon sources, as well as by altering the overall microbial biomass and the relative abundance of different groups (i.e., Gram-negative bacteria, Gram-positive bacteria, and fungi) in microbial communities. Studies using methods based on analyses of nucleic acids prove that antibiotics alter the biodiversity of microbial communities and the presence of many types of ARGs in soil are affected by agricultural and human activities. It is worth emphasizing that studies on ARGs in soil have resulted in the discovery of new genes and enzymes responsible for bacterial resistance to antibiotics. However, many ambiguous results indicate that precise estimation of the impact of antibiotics on the activity and diversity of soil microbial communities is a great challenge.",https://www.frontiersin.org/articles/10.3389/fmicb.2019.00338/pdf,
1064,"S. Sah, K. R. Reddy, Jiaxu Li",Abscisic Acid and Abiotic Stress Tolerance in Crop Plants,2016,Frontiers in Plant Science,,https://www.semanticscholar.org/paper/00ea03195b650882559c249749e41f8d14f75d75,,69,2026-01-21 22:42:14,Review,10.3389/fpls.2016.00571,1664-462X,,7.0,,,,1064,106.4,355,3,10,"Abiotic stress is a primary threat to fulfill the demand of agricultural production to feed the world in coming decades. Plants reduce growth and development process during stress conditions, which ultimately affect the yield. In stress conditions, plants develop various stress mechanism to face the magnitude of stress challenges, although that is not enough to protect them. Therefore, many strategies have been used to produce abiotic stress tolerance crop plants, among them, abscisic acid (ABA) phytohormone engineering could be one of the methods of choice. ABA is an isoprenoid phytohormone, which regulates various physiological processes ranging from stomatal opening to protein storage and provides adaptation to many stresses like drought, salt, and cold stresses. ABA is also called an important messenger that acts as the signaling mediator for regulating the adaptive response of plants to different environmental stress conditions. In this review, we will discuss the role of ABA in response to abiotic stress at the molecular level and ABA signaling. The review also deals with the effect of ABA in respect to gene expression.",https://www.frontiersin.org/articles/10.3389/fpls.2016.00571/pdf,
635,"Sean Walkowiak, Liangliang Gao, Cécile Monat, G. Haberer, Mulualem T. Kassa, J. Brinton, R. Ramirez-Gonzalez, Markus C. Kolodziej, Emily E. Delorean, Dinushika Thambugala, V. Klymiuk, Brook Byrns, H. Gundlach, V. Bandi, Jorge Núñez Siri, K. Nilsen, Catharine Aquino, A. Himmelbach, D. Copetti, T. Ban, Luca Venturini, M. Bevan, Bernardo J. Clavijo, D. Koo, J. Ens, Krystalee Wiebe, A. N’Diaye, A. Fritz, C. Gutwin, A. Fiebig, Christine Fosker, B. Fu, G. G. Accinelli, K. Gardner, N. Fradgley, Juan J. Gutierrez-Gonzalez, Gwyneth Halstead-Nussloch, Masaomi Hatakeyama, C. Koh, J. Deek, A. Costamagna, P. Fobert, D. Heavens, H. Kanamori, K. Kawaura, F. Kobayashi, K. Krasileva, Tony C. Y. Kuo, N. McKenzie, Kazuki Murata, Yusuke Nabeka, Timothy Paape, S. Padmarasu, Lawrence Percival-Alwyn, Sateesh Kagale, U. Scholz, J. Sese, Philomin Juliana, R. Singh, Rie Shimizu‐Inatsugi, D. Swarbreck, J. Cockram, H. Budak, Toshiaki Tameshige, Tsuyoshi Tanaka, H. Tsuji, Jonathan Wright, Jianzhon Wu, B. Steuernagel, I. Small, S. Cloutier, G. Keeble-Gagnère, G. Muehlbauer, J. Tibbets, S. Nasuda, Joanna Melonek, P. Hucl, A. Sharpe, M. Clark, E. Legg, A. Bharti, P. Langridge, Anthony Hall, C. Uauy, M. Mascher, S. Krattinger, H. Handa, K. Shimizu, A. Distelfeld, K. Chalmers, B. Keller, K. Mayer, J. Poland, N. Stein, C. McCartney, M. Spannagl, T. Wicker, C. Pozniak",Multiple wheat genomes reveal global variation in modern breeding,2020,Nature,,https://www.semanticscholar.org/paper/2413629ae90b71efa64144d6f76d48faadb68681,,179,2026-01-21 22:42:14,JournalArticle,10.1038/s41586-020-2961-x,0028-0836,,588.0,,277.0,283.0,635,105.83,64,98,6,"Advances in genomics have expedited the improvement of several agriculturally important crops but similar efforts in wheat (Triticum spp.) have been more challenging. This is largely owing to the size and complexity of the wheat genome1, and the lack of genome-assembly data for multiple wheat lines2,3. Here we generated ten chromosome pseudomolecule and five scaffold assemblies of hexaploid wheat to explore the genomic diversity among wheat lines from global breeding programs. Comparative analysis revealed extensive structural rearrangements, introgressions from wild relatives and differences in gene content resulting from complex breeding histories aimed at improving adaptation to diverse environments, grain yield and quality, and resistance to stresses4,5. We provide examples outlining the utility of these genomes, including a detailed multi-genome-derived nucleotide-binding leucine-rich repeat protein repertoire involved in disease resistance and the characterization of Sm16, a gene associated with insect resistance. These genome assemblies will provide a basis for functional gene discovery and breeding to deliver the next generation of modern wheat cultivars. Comparison of multiple genome assemblies from wheat reveals extensive diversity that results from the complex breeding history of wheat and provides a basis for further potential improvements to this important food crop.",https://www.nature.com/articles/s41586-020-2961-x.pdf,
1269,"J. Vacheron, Guilhem Desbrosses, M. Bouffaud, B. Touraine, Y. Moënne‐Loccoz, Daniel Muller, L. Legendre, F. Wisniewski-Dyé, C. Prigent-Combaret",Plant growth-promoting rhizobacteria and root system functioning,2013,Frontiers in Plant Science,,https://www.semanticscholar.org/paper/ba57e78b325a2273a0dd3691ccf05e5c07097b13,,50,2026-01-21 22:42:14,Review,10.3389/fpls.2013.00356,1664-462X,,4.0,,,,1269,97.62,141,9,13,"The rhizosphere supports the development and activity of a huge and diversified microbial community, including microorganisms capable to promote plant growth. Among the latter, plant growth-promoting rhizobacteria (PGPR) colonize roots of monocots and dicots, and enhance plant growth by direct and indirect mechanisms. Modification of root system architecture by PGPR implicates the production of phytohormones and other signals that lead, mostly, to enhanced lateral root branching and development of root hairs. PGPR also modify root functioning, improve plant nutrition and influence the physiology of the whole plant. Recent results provided first clues as to how PGPR signals could trigger these plant responses. Whether local and/or systemic, the plant molecular pathways involved remain often unknown. From an ecological point of view, it emerged that PGPR form coherent functional groups, whose rhizosphere ecology is influenced by a myriad of abiotic and biotic factors in natural and agricultural soils, and these factors can in turn modulate PGPR effects on roots. In this paper, we address novel knowledge and gaps on PGPR modes of action and signals, and highlight recent progress on the links between plant morphological and physiological effects induced by PGPR. We also show the importance of taking into account the size, diversity, and gene expression patterns of PGPR assemblages in the rhizosphere to better understand their impact on plant growth and functioning. Integrating mechanistic and ecological knowledge on PGPR populations in soil will be a prerequisite to develop novel management strategies for sustainable agriculture.",https://www.frontiersin.org/articles/10.3389/fpls.2013.00356/pdf,
