Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
410,"Thuvaraki Balasubramaniam, Guoxin Shen, N. Esmaeili, Hong Zhang",Plants’ Response Mechanisms to Salinity Stress,2023,Plants,,https://www.semanticscholar.org/paper/5bf90671ae169bdad2f8c03acb1832d5e7b9f63f,,550,2026-01-21 20:54:01,Review,10.3390/plants12122253,2223-7747,,12.0,,,,410,136.67,103,4,3,"Soil salinization is a severe abiotic stress that negatively affects plant growth and development, leading to physiological abnormalities and ultimately threatening global food security. The condition arises from excessive salt accumulation in the soil, primarily due to anthropogenic activities such as irrigation, improper land uses, and overfertilization. The presence of Na⁺, Cl−, and other related ions in the soil above normal levels can disrupt plant cellular functions and lead to alterations in essential metabolic processes such as seed germination and photosynthesis, causing severe damage to plant tissues and even plant death in the worst circumstances. To counteract the effects of salt stress, plants have developed various mechanisms, including modulating ion homeostasis, ion compartmentalization and export, and the biosynthesis of osmoprotectants. Recent advances in genomic and proteomic technologies have enabled the identification of genes and proteins involved in plant salt-tolerance mechanisms. This review provides a short overview of the impact of salinity stress on plants and the underlying mechanisms of salt-stress tolerance, particularly the functions of salt-stress-responsive genes associated with these mechanisms. This review aims at summarizing recent advances in our understanding of salt-stress tolerance mechanisms, providing the key background knowledge for improving crops’ salt tolerance, which could contribute to the yield and quality enhancement in major crops grown under saline conditions or in arid and semiarid regions of the world.",https://www.mdpi.com/2223-7747/12/12/2253/pdf?version=1686240469,
682,"Xinyi Yang, Meiqin Lu, Yufei Wang, Yiran Wang, Zhijie Liu, Su Chen",Response Mechanism of Plants to Drought Stress,2021,Horticulturae,,https://www.semanticscholar.org/paper/36b2a5a608d9e634b3dc549372d7546c2629ec7b,,230,2026-01-21 20:54:01,Review,10.3390/HORTICULTURAE7030050,2311-7524,,,,,,682,136.4,114,6,5,"With the global climate anomalies and the destruction of ecological balance, the water shortage has become a serious ecological problem facing all mankind, and drought has become a key factor restricting the development of agricultural production. Therefore, it is essential to study the drought tolerance of crops. Based on previous studies, we reviewed the effects of drought stress on plant morphology and physiology, including the changes of external morphology and internal structure of root, stem, and leaf, the effects of drought stress on osmotic regulation substances, drought-induced proteins, and active oxygen metabolism of plants. In this paper, the main drought stress signals and signal transduction pathways in plants are described, and the functional genes and regulatory genes related to drought stress are listed, respectively. We summarize the above aspects to provide valuable background knowledge and theoretical basis for future agriculture, forestry breeding, and cultivation.",https://www.mdpi.com/2311-7524/7/3/50/pdf?version=1620999089,
1434,"Tianzhen Zhang, Yan Hu, Wenkai Jiang, Lei Fang, Xueying Guan, Jiedan Chen, Jinbo Zhang, C. Saski, B. Scheffler, D. Stelly, Amanda M. Hulse-Kemp, Qun Wan, Bingliang Liu, Chunxiao Liu, Sen Wang, Mengqiao Pan, Yangkun Wang, Dawei Wang, Wenxue Ye, Lijing Chang, Wen-pan Zhang, Q. Song, Ryan C Kirkbride, Xiaoya Chen, E. Dennis, D. Llewellyn, D. Peterson, P. Thaxton, Don C. Jones, Qiong Wang, Xiaoyang Xu, Hua Zhang, Huaitong Wu, Lei Zhou, Gaofu Mei, Shuqi Chen, Yue Tian, Dan Xiang, Xinghe Li, Jian Ding, Qiyang Zuo, Li Tao, Yunchao Liu, Ji Li, Yu Lin, Yuanyuan Hui, Zhisheng Cao, Caiping Cai, Xiefei Zhu, Zhi Jiang, Baoliang Zhou, Wangzhen Guo, Ruiqiang Li, Z. Chen",Sequencing of allotetraploid cotton (Gossypium hirsutum L. acc. TM-1) provides a resource for fiber improvement,2015,Nature Biotechnology,,https://www.semanticscholar.org/paper/6382a9688b96aeffa381c370e1ef49024f56df5f,,53,2026-01-21 20:54:01,JournalArticle,10.1038/nbt.3207,1087-0156,,33.0,,531.0,537.0,1434,130.36,143,54,11,"Upland cotton is a model for polyploid crop domestication and transgenic improvement. Here we sequenced the allotetraploid Gossypium hirsutum L. acc. TM-1 genome by integrating whole-genome shotgun reads, bacterial artificial chromosome (BAC)-end sequences and genotype-by-sequencing genetic maps. We assembled and annotated 32,032 A-subgenome genes and 34,402 D-subgenome genes. Structural rearrangements, gene loss, disrupted genes and sequence divergence were more common in the A subgenome than in the D subgenome, suggesting asymmetric evolution. However, no genome-wide expression dominance was found between the subgenomes. Genomic signatures of selection and domestication are associated with positively selected genes (PSGs) for fiber improvement in the A subgenome and for stress tolerance in the D subgenome. This draft genome sequence provides a resource for engineering superior cotton lines.",https://www.nature.com/articles/nbt.3207.pdf,
1927,"Xun Xu, S. Pan, Shifeng Cheng, Bo Zhang, Desheng Mu, Peixiang Ni, Gengyun Zhang, Shuang Yang, Ruiqiang Li, Jun Wang, G. Orjeda, Frank Guzman, M. Torres, R. Lozano, Olga Ponce, D. Martínez, Germán De la Cruz, S. Chakrabarti, V. U. Patil, K. Skryabin, B. Kuznetsov, N. Ravin, T. Kolganova, A. Beletsky, A. V. Mardanov, A. Di Genova, D. Bolser, David M. A. Martin, Guangcun Li, Yu Yang, H. Kuang, Qun Hu, Xingyao Xiong, G. Bishop, B. Sagredo, N. Mejía, W. Zagórski, R. Gromadka, J. Gawor, Paweł Szczęsny, Sanwen Huang, Zhonghua Zhang, Chunbo Liang, Jun He, Ying Li, Ying He, Jianfei Xu, Youjun Zhang, Binyan Xie, Yong-chen Du, D. Qu, M. Bonierbale, M. Ghislain, M. D. R. Herrera, G. Giuliano, M. Pietrella, G. Perrotta, Paolo Facella, Kimberly O'Brien, S. Feingold, Leandro E Barreiro, G. Massa, Luis Diambra, Brett Whitty, Brieanne Vaillancourt, Haining Lin, A. Massa, M. Geoffroy, Steven Lundback, D. DellaPenna, C. R. Buell, S. Sharma, D. Marshall, R. Waugh, G. Bryan, M. Destefanis, I. Nagy, D. Milbourne, Susan J. Thomson, M. Fiers, J. Jacobs, K. Nielsen, Mads Sønderkær, M. Iovene, G. A. Torres, Jiming Jiang, R. Veilleux, C. Bachem, Jan M. de Boer, T. Borm, B. Kloosterman, H. V. van Eck, E. Datema, B. T. Hekkert, A. Goverse, R. V. Van Ham, R. Visser",Genome sequence and analysis of the tuber crop potato,2011,Nature,,https://www.semanticscholar.org/paper/b7e5bcbf8eb57c7981a1f4630602aa7d630c66c9,,28,2026-01-21 20:54:01,JournalArticle,10.1038/nature10158,0028-0836,,475.0,,189.0,195.0,1927,128.47,193,97,15,"Potato (Solanum tuberosum L.) is the world’s most important non-grain food crop and is central to global food security. It is clonally propagated, highly heterozygous, autotetraploid, and suffers acute inbreeding depression. Here we use a homozygous doubled-monoploid potato clone to sequence and assemble 86% of the 844-megabase genome. We predict 39,031 protein-coding genes and present evidence for at least two genome duplication events indicative of a palaeopolyploid origin. As the first genome sequence of an asterid, the potato genome reveals 2,642 genes specific to this large angiosperm clade. We also sequenced a heterozygous diploid clone and show that gene presence/absence variants and other potentially deleterious mutations occur frequently and are a likely cause of inbreeding depression. Gene family expansion, tissue-specific expression and recruitment of genes to new pathways contributed to the evolution of tuber development. The potato genome sequence provides a platform for genetic improvement of this vital crop.",https://www.nature.com/articles/nature10158.pdf,
500,"Chao Fang, Huanzi Zhong, Yuxiang Lin, Bing Chen, Mo Han, Huahui Ren, Haorong Lu, Jacob M. Luber, Min Xia, Wangsheng Li, Shayna Stein, Xun Xu, Wenwei Zhang, R. Drmanac, J. Wang, H. Yang, Lennart Hammarström, A. D. Kostic, Karsten Kristiansen, Junhua Li",The haplotype-resolved chromosome pairs of a heterozygous diploid African cassava cultivar reveal novel pan-genome and allele-specific transcriptome features,2022,GigaScience,,https://www.semanticscholar.org/paper/a57b8c833f9bbe61fa8db098ef6a964204f9f78e,,385,2026-01-21 20:54:01,JournalArticle,10.1093/gigascience/giac028,2047-217X,,11.0,,,,500,125.0,50,20,4,"Abstract Background Cassava (Manihot esculenta) is an important clonally propagated food crop in tropical and subtropical regions worldwide. Genetic gain by molecular breeding has been limited, partially because cassava is a highly heterozygous crop with a repetitive and difficult-to-assemble genome. Findings Here we demonstrate that Pacific Biosciences high-fidelity (HiFi) sequencing reads, in combination with the assembler hifiasm, produced genome assemblies at near complete haplotype resolution with higher continuity and accuracy compared to conventional long sequencing reads. We present 2 chromosome-scale haploid genomes phased with Hi-C technology for the diploid African cassava variety TME204. With consensus accuracy >QV46, contig N50 >18 Mb, BUSCO completeness of 99%, and 35k phased gene loci, it is the most accurate, continuous, complete, and haplotype-resolved cassava genome assembly so far. Ab initio gene prediction with RNA-seq data and Iso-Seq transcripts identified abundant novel gene loci, with enriched functionality related to chromatin organization, meristem development, and cell responses. During tissue development, differentially expressed transcripts of different haplotype origins were enriched for different functionality. In each tissue, 20–30% of transcripts showed allele-specific expression (ASE) differences. ASE bias was often tissue specific and inconsistent across different tissues. Direction-shifting was observed in <2% of the ASE transcripts. Despite high gene synteny, the HiFi genome assembly revealed extensive chromosome rearrangements and abundant intra-genomic and inter-genomic divergent sequences, with large structural variations mostly related to LTR retrotransposons. We use the reference-quality assemblies to build a cassava pan-genome and demonstrate its importance in representing the genetic diversity of cassava for downstream reference-guided omics analysis and breeding. Conclusions The phased and annotated chromosome pairs allow a systematic view of the heterozygous diploid genome organization in cassava with improved accuracy, completeness, and haplotype resolution. They will be a valuable resource for cassava breeding and research. Our study may also provide insights into developing cost-effective and efficient strategies for resolving complex genomes with high resolution, accuracy, and continuity.",https://academic.oup.com/gigascience/article-pdf/doi/10.1093/gigascience/giac028/43028017/giac028.pdf,
1566,"C. Bita, T. Gerats",Plant tolerance to high temperature in a changing environment: scientific fundamentals and production of heat stress-tolerant crops,2013,Frontiers in Plant Science,,https://www.semanticscholar.org/paper/fbed4ffb3382577bae17088b53a2a53fc500119b,,43,2026-01-21 20:54:01,JournalArticle,10.3389/fpls.2013.00273,1664-462X,,4.0,,,,1566,120.46,783,2,13,"Global warming is predicted to have a general negative effect on plant growth due to the damaging effect of high temperatures on plant development. The increasing threat of climatological extremes including very high temperatures might lead to catastrophic loss of crop productivity and result in wide spread famine. In this review, we assess the impact of global climate change on the agricultural crop production. There is a differential effect of climate change both in terms of geographic location and the crops that will likely show the most extreme reductions in yield as a result of expected extreme fluctuations in temperature and global warming in general. High temperature stress has a wide range of effects on plants in terms of physiology, biochemistry and gene regulation pathways. However, strategies exist to crop improvement for heat stress tolerance. In this review, we present recent advances of research on all these levels of investigation and focus on potential leads that may help to understand more fully the mechanisms that make plants tolerant or susceptible to heat stress. Finally, we review possible procedures and methods which could lead to the generation of new varieties with sustainable yield production, in a world likely to be challenged both by increasing population, higher average temperatures and larger temperature fluctuations.",https://www.frontiersin.org/articles/10.3389/fpls.2013.00273/pdf,
1067,"K. Blin, Thomas Wolf, M. Chevrette, Xiaowen Lu, Christopher J. Schwalen, S. Kautsar, H. S. Duran, E. D. L. Santos, H. Kim, M. Nave, Jeroen S. Dickschat, D. Mitchell, E. Shelest, R. Breitling, E. Takano, S. Lee, T. Weber, M. Medema",antiSMASH 4.0—improvements in chemistry prediction and gene cluster boundary identification,2017,Nucleic Acids Research,,https://www.semanticscholar.org/paper/df09cb5ec92bf58c640be34f927de0f733ef0863,,98,2026-01-21 20:54:01,JournalArticle,10.1093/nar/gkx319,,,45.0,,,,1067,118.56,107,18,9,"Abstract Many antibiotics, chemotherapeutics, crop protection agents and food preservatives originate from molecules produced by bacteria, fungi or plants. In recent years, genome mining methodologies have been widely adopted to identify and characterize the biosynthetic gene clusters encoding the production of such compounds. Since 2011, the ‘antibiotics and secondary metabolite analysis shell—antiSMASH’ has assisted researchers in efficiently performing this, both as a web server and a standalone tool. Here, we present the thoroughly updated antiSMASH version 4, which adds several novel features, including prediction of gene cluster boundaries using the ClusterFinder method or the newly integrated CASSIS algorithm, improved substrate specificity prediction for non-ribosomal peptide synthetase adenylation domains based on the new SANDPUMA algorithm, improved predictions for terpene and ribosomally synthesized and post-translationally modified peptides cluster products, reporting of sequence similarity to proteins encoded in experimentally characterized gene clusters on a per-protein basis and a domain-level alignment tool for comparative analysis of trans-AT polyketide synthase assembly line architectures. Additionally, several usability features have been updated and improved. Together, these improvements make antiSMASH up-to-date with the latest developments in natural product research and will further facilitate computational genome mining for the discovery of novel bioactive molecules.",https://academic.oup.com/nar/article-pdf/45/W1/W36/18137297/gkx319.pdf,
1042,"Yinping Jiao, P. Peluso, Jinghua Shi, T. Liang, Michelle C. Stitzer, Bo Wang, Michael Campbell, J. Stein, Xuehong Wei, C. Chin, Katherine E. Guill, M. Regulski, Sunita Kumari, Andrew C. Olson, J. Gent, Kevin L. Schneider, Thomas K. Wolfgruber, M. R. May, Nathan M. Springer, E. Antoniou, W. McCombie, G. Presting, M. McMullen, J. Ross-Ibarra, R. Dawe, A. Hastie, D. Rank, D. Ware",Improved maize reference genome with single-molecule technologies,2017,Nature,,https://www.semanticscholar.org/paper/f31ecdc0001e130087184e9b13a3137220a95237,,104,2026-01-21 20:54:01,JournalArticle,10.1038/nature22971,0028-0836,,546.0,,524.0,527.0,1042,115.78,104,28,9,"Complete and accurate reference genomes and annotations provide fundamental tools for characterization of genetic and functional variation. These resources facilitate the determination of biological processes and support translation of research findings into improved and sustainable agricultural technologies. Many reference genomes for crop plants have been generated over the past decade, but these genomes are often fragmented and missing complex repeat regions. Here we report the assembly and annotation of a reference genome of maize, a genetic and agricultural model species, using single-molecule real-time sequencing and high-resolution optical mapping. Relative to the previous reference genome, our assembly features a 52-fold increase in contig length and notable improvements in the assembly of intergenic spaces and centromeres. Characterization of the repetitive portion of the genome revealed more than 130,000 intact transposable elements, allowing us to identify transposable element lineage expansions that are unique to maize. Gene annotations were updated using 111,000 full-length transcripts obtained by single-molecule real-time sequencing. In addition, comparative optical mapping of two other inbred maize lines revealed a prevalence of deletions in regions of low gene density and maize lineage-specific genes.",https://escholarship.org/content/qt7c45d4qb/qt7c45d4qb.pdf?t=qajrgs,
448,"Pratap A. Divekar, S. Narayana, Bhupendra Adinath Divekar, Raj Kumar, B. Gadratagi, Aishwarya Ray, A. Singh, V. Rani, Vikas K. Singh, A. Singh, Amit Kumar, R. Singh, R. Meena, T. Behera",Plant Secondary Metabolites as Defense Tools against Herbivores for Sustainable Crop Protection,2022,International Journal of Molecular Sciences,,https://www.semanticscholar.org/paper/bf38effbd9621ce71813c299e759883a80cad4ca,,479,2026-01-21 20:54:01,Review,10.3390/ijms23052690,1422-0067,,23.0,,,,448,112.0,45,14,4,"Plants have evolved several adaptive strategies through physiological changes in response to herbivore attacks. Plant secondary metabolites (PSMs) are synthesized to provide defensive functions and regulate defense signaling pathways to safeguard plants against herbivores. Herbivore injury initiates complex reactions which ultimately lead to synthesis and accumulation of PSMs. The biosynthesis of these metabolites is regulated by the interplay of signaling molecules comprising phytohormones. Plant volatile metabolites are released upon herbivore attack and are capable of directly inducing or priming hormonal defense signaling pathways. Secondary metabolites enable plants to quickly detect herbivore attacks and respond in a timely way in a rapidly changing scenario of pest and environment. Several studies have suggested that the potential for adaptation and/or resistance by insect herbivores to secondary metabolites is limited. These metabolites cause direct toxicity to insect pests, stimulate antixenosis mechanisms in plants to insect herbivores, and, by recruiting herbivore natural enemies, indirectly protect the plants. Herbivores adapt to secondary metabolites by the up/down regulation of sensory genes, and sequestration or detoxification of toxic metabolites. PSMs modulate multi-trophic interactions involving host plants, herbivores, natural enemies and pollinators. Although the role of secondary metabolites in plant-pollinator interplay has been little explored, several reports suggest that both plants and pollinators are mutually benefited. Molecular insights into the regulatory proteins and genes involved in the biosynthesis of secondary metabolites will pave the way for the metabolic engineering of biosynthetic pathway intermediates for improving plant tolerance to herbivores. This review throws light on the role of PSMs in modulating multi-trophic interactions, contributing to the knowledge of plant-herbivore interactions to enable their management in an eco-friendly and sustainable manner.",https://www.mdpi.com/1422-0067/23/5/2690/pdf?version=1646200273,
537,"U. Ghosh, M. N. Islam, M. Siddiqui, X. Cao, M. R. Khan","Proline, a multifaceted signalling molecule in plant responses to abiotic stress: understanding the physiological mechanisms.",2021,Plant biology,,https://www.semanticscholar.org/paper/0fa0e3a90c9bea7c9deae589c4088995f1084c17,,343,2026-01-21 20:54:01,Review,10.1111/plb.13363,0894-4563,,,,,,537,107.4,107,5,5,"Abiotic stresses have a detrimental impact on plant growth and productivity and are a major threat to sustainable crop production in rapidly changing environments. Proline, an important amino acid, plays an important role in maintaining the metabolism and growth of plants under abiotic stress conditions. Many insights indicate a positive relationship between proline accumulation and tolerance of plants to various abiotic stresses. Because of its metal chelator properties, it acts as a molecular chaperone, an antioxidative defence molecule that scavenges reactive oxygen species (ROS), as well as having signalling behaviour to activate specific gene functions that are crucial for plant recovery from stresses. It also acts as an osmoprotectant, a potential source to acquire nitrogen as well as carbon, and plays a significant role in the flowering and development of plants. Overproduction of proline in plant cells contributes to maintaining cellular homeostasis, water uptake, osmotic adjustment and redox balance to restore the cell structures and mitigate oxidative damage. Many reports reveal that transgenic plants, particularly those overexpressing genes tailored for proline accumulation, exhibit better adaptation to abiotic stresses. Therefore, this review aims to provide a comprehensive update on proline biosynthesis and accumulation in plants and its putative regulatory roles in mediating plant defence against abiotic stresses. Additionally, the current and future directions in research concerning manipulation of proline to induce gene functions that appear promising in genetics and genomics approaches to improve plant adaptive responses under changing climate conditions are also highlighted.",,
1064,"S. Sah, K. R. Reddy, Jiaxu Li",Abscisic Acid and Abiotic Stress Tolerance in Crop Plants,2016,Frontiers in Plant Science,,https://www.semanticscholar.org/paper/00ea03195b650882559c249749e41f8d14f75d75,,100,2026-01-21 20:54:01,Review,10.3389/fpls.2016.00571,1664-462X,,7.0,,,,1064,106.4,355,3,10,"Abiotic stress is a primary threat to fulfill the demand of agricultural production to feed the world in coming decades. Plants reduce growth and development process during stress conditions, which ultimately affect the yield. In stress conditions, plants develop various stress mechanism to face the magnitude of stress challenges, although that is not enough to protect them. Therefore, many strategies have been used to produce abiotic stress tolerance crop plants, among them, abscisic acid (ABA) phytohormone engineering could be one of the methods of choice. ABA is an isoprenoid phytohormone, which regulates various physiological processes ranging from stomatal opening to protein storage and provides adaptation to many stresses like drought, salt, and cold stresses. ABA is also called an important messenger that acts as the signaling mediator for regulating the adaptive response of plants to different environmental stress conditions. In this review, we will discuss the role of ABA in response to abiotic stress at the molecular level and ABA signaling. The review also deals with the effect of ABA in respect to gene expression.",https://www.frontiersin.org/articles/10.3389/fpls.2016.00571/pdf,
635,"Sean Walkowiak, Liangliang Gao, Cécile Monat, G. Haberer, Mulualem T. Kassa, J. Brinton, R. Ramirez-Gonzalez, Markus C. Kolodziej, Emily E. Delorean, Dinushika Thambugala, V. Klymiuk, Brook Byrns, H. Gundlach, V. Bandi, Jorge Núñez Siri, K. Nilsen, Catharine Aquino, A. Himmelbach, D. Copetti, T. Ban, Luca Venturini, M. Bevan, Bernardo J. Clavijo, D. Koo, J. Ens, Krystalee Wiebe, A. N’Diaye, A. Fritz, C. Gutwin, A. Fiebig, Christine Fosker, B. Fu, G. G. Accinelli, K. Gardner, N. Fradgley, Juan J. Gutierrez-Gonzalez, Gwyneth Halstead-Nussloch, Masaomi Hatakeyama, C. Koh, J. Deek, A. Costamagna, P. Fobert, D. Heavens, H. Kanamori, K. Kawaura, F. Kobayashi, K. Krasileva, Tony C. Y. Kuo, N. McKenzie, Kazuki Murata, Yusuke Nabeka, Timothy Paape, S. Padmarasu, Lawrence Percival-Alwyn, Sateesh Kagale, U. Scholz, J. Sese, Philomin Juliana, R. Singh, Rie Shimizu‐Inatsugi, D. Swarbreck, J. Cockram, H. Budak, Toshiaki Tameshige, Tsuyoshi Tanaka, H. Tsuji, Jonathan Wright, Jianzhon Wu, B. Steuernagel, I. Small, S. Cloutier, G. Keeble-Gagnère, G. Muehlbauer, J. Tibbets, S. Nasuda, Joanna Melonek, P. Hucl, A. Sharpe, M. Clark, E. Legg, A. Bharti, P. Langridge, Anthony Hall, C. Uauy, M. Mascher, S. Krattinger, H. Handa, K. Shimizu, A. Distelfeld, K. Chalmers, B. Keller, K. Mayer, J. Poland, N. Stein, C. McCartney, M. Spannagl, T. Wicker, C. Pozniak",Multiple wheat genomes reveal global variation in modern breeding,2020,Nature,,https://www.semanticscholar.org/paper/2413629ae90b71efa64144d6f76d48faadb68681,,256,2026-01-21 20:54:01,JournalArticle,10.1038/s41586-020-2961-x,0028-0836,,588.0,,277.0,283.0,635,105.83,64,98,6,"Advances in genomics have expedited the improvement of several agriculturally important crops but similar efforts in wheat (Triticum spp.) have been more challenging. This is largely owing to the size and complexity of the wheat genome1, and the lack of genome-assembly data for multiple wheat lines2,3. Here we generated ten chromosome pseudomolecule and five scaffold assemblies of hexaploid wheat to explore the genomic diversity among wheat lines from global breeding programs. Comparative analysis revealed extensive structural rearrangements, introgressions from wild relatives and differences in gene content resulting from complex breeding histories aimed at improving adaptation to diverse environments, grain yield and quality, and resistance to stresses4,5. We provide examples outlining the utility of these genomes, including a detailed multi-genome-derived nucleotide-binding leucine-rich repeat protein repertoire involved in disease resistance and the characterization of Sm16, a gene associated with insect resistance. These genome assemblies will provide a basis for functional gene discovery and breeding to deliver the next generation of modern wheat cultivars. Comparison of multiple genome assemblies from wheat reveals extensive diversity that results from the complex breeding history of wheat and provides a basis for further potential improvements to this important food crop.",https://www.nature.com/articles/s41586-020-2961-x.pdf,
729,"Yan Hu, Jiedan Chen, Lei Fang, Zhiyuan Zhang, Wei Ma, Yongchao Niu, Longzhen Ju, Jieqiong Deng, Ting Zhao, Jinmin Lian, Kobi Baruch, D. Fang, Xia Liu, Y. Ruan, Mehboob-Ur- Rahman, Jinlei Han, Kai Wang, Qiong Wang, Huaitong Wu, Gaofu Mei, Yihao Zang, Z. Han, Chenyu Xu, Weijuan Shen, Duofeng Yang, Zhanfeng Si, Fan Dai, Liangfeng Zou, Fei Huang, Yuling Bai, Yugao Zhang, A. Brodt, Hilla Ben-Hamo, Xiefei Zhu, Baoliang Zhou, Xueying Guan, Shuijin Zhu, Xiaoya Chen, Tianzhen Zhang",Gossypium barbadense and Gossypium hirsutum genomes provide insights into the origin and evolution of allotetraploid cotton,2019,Nature Genetics,,https://www.semanticscholar.org/paper/6f7fb559d79f6fdb166dcf4569b7eebf008d0038,,202,2026-01-21 20:54:01,JournalArticle,10.1038/s41588-019-0371-5,1061-4036,,51.0,,739.0,748.0,729,104.14,73,39,7,"Allotetraploid cotton is an economically important natural-fiber-producing crop worldwide. After polyploidization, Gossypium hirsutum L. evolved to produce a higher fiber yield and to better survive harsh environments than Gossypium barbadense, which produces superior-quality fibers. The global genetic and molecular bases for these interspecies divergences were unknown. Here we report high-quality de novo–assembled genomes for these two cultivated allotetraploid species with pronounced improvement in repetitive-DNA-enriched centromeric regions. Whole-genome comparative analyses revealed that species-specific alterations in gene expression, structural variations and expanded gene families were responsible for speciation and the evolutionary history of these species. These findings help to elucidate the evolution of cotton genomes and their domestication history. The information generated not only should enable breeders to improve fiber quality and resilience to ever-changing environmental conditions but also can be translated to other crops for better understanding of their domestication history and use in improvement. High-quality de novo–assembled genomes of two cultivated allotetraploid cotton species and whole-genome comparative analyses provide insights into the evolution of cotton genomes and improvement of fiber quality and resilience to stress.",https://www.nature.com/articles/s41588-019-0371-5.pdf,
1021,"S. Negrão, Sandra M. Schmöckel, M. Tester",Evaluating physiological responses of plants to salinity stress,2016,Annals of Botany,,https://www.semanticscholar.org/paper/f69761e3b187f9769f2a1d0b055cc54ae2c4e5fb,,107,2026-01-21 20:54:01,Review,10.1093/aob/mcw191,0305-7364,,119.0,,1.0,11.0,1021,102.1,340,3,10,"Background Because soil salinity is a major abiotic constraint affecting crop yield, much research has been conducted to develop plants with improved salinity tolerance. Salinity stress impacts many aspects of a plant’s physiology, making it difficult to study in toto. Instead, it is more tractable to dissect the plant’s response into traits that are hypothesized to be involved in the overall tolerance of the plant to salinity. Scope and conclusions We discuss how to quantify the impact of salinity on different traits, such as relative growth rate, water relations, transpiration, transpiration use efficiency, ionic relations, photosynthesis, senescence, yield and yield components. We also suggest some guidelines to assist with the selection of appropriate experimental systems, imposition of salinity stress, and obtaining and analysing relevant physiological data using appropriate indices. We illustrate how these indices can be used to identify relationships amongst the proposed traits to identify which traits are the most important contributors to salinity tolerance. Salinity tolerance is complex and involves many genes, but progress has been made in studying the mechanisms underlying a plant’s response to salinity. Nevertheless, several previous studies on salinity tolerance could have benefited from improved experimental design. We hope that this paper will provide pertinent information to researchers on performing proficient assays and interpreting results from salinity tolerance experiments.",https://academic.oup.com/aob/article-pdf/119/1/1/18763639/mcw191.pdf,
305,"R. Salgotra, B. Chauhan","Genetic Diversity, Conservation, and Utilization of Plant Genetic Resources",2023,Genes,,https://www.semanticscholar.org/paper/db30e718b4185a076e0e14c8de5ac4183a485b5e,,922,2026-01-21 20:54:01,Review,10.3390/genes14010174,2073-4425,,14.0,,,,305,101.67,153,2,3,"Plant genetic resources (PGRs) are the total hereditary material, which includes all the alleles of various genes, present in a crop species and its wild relatives. They are a major resource that humans depend on to increase farming resilience and profit. Hence, the demand for genetic resources will increase as the world population increases. There is a need to conserve and maintain the genetic diversity of these valuable resources for sustainable food security. Due to environmental changes and genetic erosion, some valuable genetic resources have already become extinct. The landraces, wild relatives, wild species, genetic stock, advanced breeding material, and modern varieties are some of the important plant genetic resources. These diverse resources have contributed to maintaining sustainable biodiversity. New crop varieties with desirable traits have been developed using these resources. Novel genes/alleles linked to the trait of interest are transferred into the commercially cultivated varieties using biotechnological tools. Diversity should be maintained as a genetic resource for the sustainable development of new crop varieties. Additionally, advances in biotechnological tools, such as next-generation sequencing, molecular markers, in vitro culture technology, cryopreservation, and gene banks, help in the precise characterization and conservation of rare and endangered species. Genomic tools help in the identification of quantitative trait loci (QTLs) and novel genes in plants that can be transferred through marker-assisted selection and marker-assisted backcrossing breeding approaches. This article focuses on the recent development in maintaining the diversity of genetic resources, their conservation, and their sustainable utilization to secure global food security.",https://www.mdpi.com/2073-4425/14/1/174/pdf?version=1673250029,
901,"Kanchan Vishwakarma, N. Upadhyay, Nitin Kumar, G. Yadav, Jaspreet Singh, R. K. Mishra, Vivek Kumar, R. Verma, R. G. Upadhyay, M. Pandey, Shivesh Sharma",Abscisic Acid Signaling and Abiotic Stress Tolerance in Plants: A Review on Current Knowledge and Future Prospects,2017,Frontiers in Plant Science,,https://www.semanticscholar.org/paper/a0d22e5c3bdc1ed9f9c08aab6fb134fdd29557cb,,133,2026-01-21 20:54:01,Review,10.3389/fpls.2017.00161,1664-462X,,8.0,,,,901,100.11,90,11,9,"Abiotic stress is one of the severe stresses of environment that lowers the growth and yield of any crop even on irrigated land throughout the world. A major phytohormone abscisic acid (ABA) plays an essential part in acting toward varied range of stresses like heavy metal stress, drought, thermal or heat stress, high level of salinity, low temperature, and radiation stress. Its role is also elaborated in various developmental processes including seed germination, seed dormancy, and closure of stomata. ABA acts by modifying the expression level of gene and subsequent analysis of cis- and trans-acting regulatory elements of responsive promoters. It also interacts with the signaling molecules of processes involved in stress response and development of seeds. On the whole, the stress to a plant can be susceptible or tolerant by taking into account the coordinated activities of various stress-responsive genes. Numbers of transcription factor are involved in regulating the expression of ABA responsive genes by acting together with their respective cis-acting elements. Hence, for improvement in stress-tolerance capacity of plants, it is necessary to understand the mechanism behind it. On this ground, this article enlightens the importance and role of ABA signaling with regard to various stresses as well as regulation of ABA biosynthetic pathway along with the transcription factors for stress tolerance.",https://www.frontiersin.org/articles/10.3389/fpls.2017.00161/pdf,
